I_Code,I_Name,Min_Reorder,I_P_Price,I_S_Price_W,I_S_Price_N,I_S_Price_P,I_Disc
252103048,"توينز م 1050 اولادى م8 حنين ",0,220,260,260,280,0
252103049,"توينز م 1050 اولادى م10 حنين ",0,220,270,270,290,0
252103050,"قميص م 1100 اولادى م6 حنين ",0,190,250,250,270,0
252103051,"قميص م 1100 اولادى م8 حنين ",0,190,260,260,280,0
252103052,"قميص م 1100 اولادى م10 حنين ",0,190,270,270,290,0
252103053,"توينز م 1150 اولادى م6 حنين",0,210,250,250,270,0
252103054,"توينز م 1150 اولادى م8 حنين",0,210,260,260,280,0
252103055,"توينز م 1150 اولادى م10 حنين",0,210,270,270,290,0
252103056,"توينز م 1200 اولاد م6 حنين ",0,225,245,245,265,0
252103057,"توينز م 1200 اولاد م8 حنين ",0,225,250,250,270,0
252103058,"توينز م 1200 اولاد م10 حنين ",0,225,255,255,275,0
252103059,"توينز م 1250 اولادى م6 حنين",0,205,250,250,270,0
252103060,"توينز م 1250 اولادى م8 حنين",0,205,260,260,280,0
252103061,"توينز م 1250 اولادى م10 حنين",0,205,270,270,290,0
252103062,"قميص م 1300 اولادى م6 حنين",0,200,225,225,245,0
252103063,"قميص م 1300 اولادى م8 حنين",0,200,230,230,250,0
252103064,"قميص م 1300 اولادى م10 حنين",0,200,235,235,255,0
252103065,"بدلة م 1450 اولادى م6 حنين",0,345,365,365,385,0
252103066,"بدلة م 1450 اولادى م8 حنين",0,345,370,370,390,0
252103067,"بدلة م 1450 اولادى م10 حنين",0,345,375,375,395,0
251551001,"بنطلون خاص بيه م3x\4x\5x",0,125,134,135,145,0
254200001,"م 1310 الفرسان",0,225,246,246,266,0
254200002,"م 1313 الفرسان",0,240,261,261,281,0
254200003,"م 1316 الفرسان",0,250,271,271,291,0
254200004,"م 1311 الفرسان",0,275,296,296,316,0
254200005,"م 1321 الفرسان",0,310,331,331,351,0
254200006,"م 1320 االفرسان",0,235,256,256,276,0
254200007,"م 1317 الفرسان",0,230,251,251,271,0
254200008,"م 1322 الفرسان",0,240,261,261,281,0
256161031,"م 145 كيفن",0,0,169,169,179,0
256161032,"م 1078 راما لانجيرى ",0,225,245,245,255,0
256161033,"م 1077 راما لانجيرى",0,225,245,245,255,0
254087001,"فستان مطبوع م6 م 1515 حبية الرحمن",0,360,380,380,400,0
254087002,"فستان مطبوع م8 م 1515 حبية الرحمن",0,370,390,390,410,0
254087003,"فستان مطبوع م15 م 1515 حبيبة الرحمن",0,390,410,410,430,0
254087004,"فستان جلد م6 م 4040 حبيبة الرحمن",0,330,350,350,370,0
254087005,"فستان جلد م8 م 4040 حبيبة الرحمن",0,340,360,360,380,0
254087006,"فستان جلد م10 م 4040 حبيبة الرحمن",0,350,370,370,390,0
254087007,"فستان كوريشة م6 م 3030 حبيبة الرحمن",0,330,350,350,370,0
254087008,"فستان كوريشة م8 م 3030 حبيبة الرحمن",0,340,360,360,380,0
254087009,"فستان كوريشة م10 م 3030 حبيبة الرحمن",0,350,370,370,390,0
255043001,"ليالى 6ق ريدلاين مفروشات",0,1080,1160,1160,1170,0
240020041,"شروال جينز استيك",0,285.2,304,305,315,8
240020042,"باجى شرايح فى الجنب",0,308.8,334,335,345,8
240020043,"شرايح و طباعه ف الجنب",0,308.8,334,335,345,0
240020044,"TABLAN حجر",0,308.2,329,330,340,8
240020045,"TABLAN الوان",0,308.2,329,330,340,8
240020046,"تمساح مخربش شبابى",0,225,239,240,250,10
240020047,"تمساح ساده شبابى",0,225,239,240,250,10
250125001,"محير تطريز",0,120,134,135,145,0
250118001,"ليجين بناتى م 18/16/14 الوسام",0,130,149,149,175,0
257567001,"م 7090 اوباجى",0,650,653,653,663,0
257567002,"م 7035 اوباجى ",0,550,553,553,563,0
257567003,"م 7000 اوباجى",0,475,478,478,488,0
252108001,"جيبه بلسيه كبير ريتاج",0,145,160,160,180,0
252014001,"ليجن محير نورهان",0,158,169,169,179,0
252014002,"ليجن اطفال نورهان",0,135,149,149,159,0
255591002,"مفرش ايفلين جوبير كبير *5 ب*ة",0,1950,2050,2050,2060,0
254026001,"فست بناتى بالبلوزة م 1 نسر الصعيد",0,160,175,175,195,0
254026002,"فست بناتى م2 نسر الصعيد",0,170,185,185,205,0
254026003,"فست بناتى م3 نسر الصعيد",0,180,195,195,215,0
255591003,"فوطة الفرسان مطرزة ب*ة",0,200,220,220,230,0
255591004,"نص بشكير الفرسان لوكس ب*ة",0,250,270,270,280,0
254031052,"محير م14 م 114 رامى الشجيع",0,240,260,260,280,0
254031053,"محير م16 م 114 رامى الشجيع",0,245,265,265,285,0
254031054,"محير م18 م114 رامى الشجيع",0,250,270,270,290,0
254031055,"محير م14 م 109 رامى الشجيع",0,240,260,260,280,0
254031056,"محير م16 م 109 رامى الشجيع",0,245,265,265,285,0
254031057,"محير م18 م 109 رامى الشجيع",0,250,270,270,290,0
254031058,"م8 م 802 رامى الشجيع",0,300,320,320,340,0
254031059,"م10 م 802 رامى الشجيع",0,310,330,330,350,0
254031060,"م12 م 802 رامى الشجيع",0,320,340,340,360,0
257588001,"طقم عروسةداخلى م 602 كيوت",0,225,225,225,235,0
257588002,"طقم عروسة داخلى م 507 كيوت",0,205,205,205,215,0
256063001,"م 2090 عمر افندى ش",0,285,297,299,324,0
256383001,"م 030 الفتح ش",0,270,297,299,324,0
256323001,"م 505 حلا ش",0,280,323,325,350,0
256283003,"م 965 طيبة ش",0,255,277,279,304,0
256283004,"م 968 طيبة ش",0,225,247,249,275,0
256283005,"م 967 طيبة ش",0,245,267,269,295,0
256283006,"م 964 طيبة ش",0,275,293,295,320,0
256283007,"م 966 طيبة ش",0,260,273,275,300,0
256081005,"عباية مراسى م 825 سهر ص",0,220,228,230,255,0
256083001,"م 068 ابو سمرة ص",0,147,156,158,183,0
256307002,"م 422 البطل ش",0,285,295,297,315,0
256367002,"م 042 العميد ش",0,0,299,299,325,0
256367003,"م 0013 العميد ش",0,0,283,285,310,0
256237001,"م 1160 العساس ش",0,0,257,259,285,0
256367004,"م 48 العميد ش",0,0,283,285,310,0
254026004,"تايجر بناتى م1 نسر الصعيد",0,130,149,149,169,0
254026005,"تايجر بناتى م2 نسر الصعيد",0,140,159,159,179,0
254026006,"تايجر بناتى م3 نسر الصعيد",0,150,169,169,189,0
250131001,"م562 زيرو الافاعى الاميرى",0,150,149,150,160,10
250131002,"م543 محير باجى جينز وتطريز",0,240,239,240,250,10
250131003,"م561 محير باجى 2 جيب",0,220,219,220,230,10
250131004,"م566 محير باجى كارجو ابو غطا",0,235,234,235,245,10
250021035,"جينز قطن اولادى m 555",0,160,177,178,188,0
250021036,"ليكرا اولادى Guess م32\36 ساده و مخريش",0,170,184,185,195,0
250021037,"ليكرا اولادى بوى فريند تقطيع م32\36",0,180,197,198,208,0
250021038,"اولادى جيب لطش فاشون",0,175,192,193,203,0
250021039,"اولادى 4 جيب ساده م32\36",0,175,192,193,205,0
256083002,"م 069 ابو سمرة ش",0,295,308,310,335,0
256083003,"م 047 ابو سمرة ش",0,295,308,310,335,0
256083004,"م 035 ابو سمرة ش",0,295,308,310,335,0
256083005,"م 0451 ابو سمرة ش",0,300,317,319,344,0
256137001,"م 1025 لمسات ص",0,265,275,277,302,0
256137004,"م 1040 لمسات ص",0,295,308,310,335,0
256279002,"م 110 الوسام ش",0,260,297,299,324,0
256279003,"م 113 الوسام ص",0,200,227,229,255,0
256279004,"م 114 الوسام ص",0,200,227,229,255,0
256279005,"م 116 الوسام ص",0,200,227,229,255,0
256307004,"م 424 البطل ش",0,275,285,287,312,0
257568001,"م 3180 كارلوس *1*",0,160,164,164,174,0
255511001,"حافظة 2*4 مرجانة ابن الصعيد",0,810,870,870,880,0
255511002,"حافظة2.5 ابن الصعيد",0,935,995,995,1005,0
255511003,"دفاية زبدة اطفال دبدوب ابن الصعيد",0,155,175,175,185,0
255511004,"دفاية زبدة وردة ابن الصعيد",0,205,225,225,235,0
255511005,"حافظة 70*2 ابن الصعيد",0,103,115,115,125,0
255511006,"سجادة بورصة ابن الصعيد",0,550,590,590,600,0
255511007,"دفاية زبدة ابل ابن الصعيد",0,195,215,215,225,0
252073002,"بنطلون بناتى جبردين حلقات الشام",0,290,310,310,320,0
252073003,"بنطلون لاف شراشيب الشام",0,350,370,370,380,0
250127001,"بنطلون نيو سكاى ساده",0,300,319,320,330,0
250127002,"بوى فريند ساده",0,245,259,260,270,0
250127003,"شبابى فاشون",0,310,319,330,340,0
256161036,"كاش م 703 تو بى",0,95,105,105,115,0
256161037,"كاش م 700 تو بى",0,100,109,109,119,0
256161038,"كاش م 534 تو بى",0,85,95,95,105,0
256161039,"كاش م 537 تو بى",0,85,95,95,105,0
255084001,"ركنة قطيفة الامبراطور",0,350,380,380,390,0
255084002,"ركنة ليزر ورد الامبراطور",0,250,280,280,290,0
255084003,"طقم جوبير فازة الامبراطور",0,100,110,110,120,0
255084004,"مربع ومستطيل جوبير الامبراطور",0,100,110,110,120,0
255084005,"دواير شعر الامبراطور",0,75,80,80,90,0
255084006,"نيش تركى لوكس سلك الامبراطور",0,70,75,75,85,0
255084008,"ركنة خشب الامبراطور",0,240,270,270,280,0
255084009,"نص سفرة فازة لوكس الامبراطور",0,175,185,185,195,0
255084010,"ابليكة كنار الامبراطور",0,125,135,135,145,0
255084011,"ابليكة تركيب جامبو الامبراطور",0,80,85,85,95,0
255084012,"نيش ليزر كبس الامبراطور",0,70,75,75,85,0
255084013,"ركنة قطيفة 2 الامبراطور",0,320,350,350,360,0
255084014,"ركنة جبلان الامبراطور",0,280,310,310,320,0
255084015,"مستورد جوبير الامبراطور",0,150,160,160,170,0
255084016,"ملاليم مستطيل الامبراطور",0,105,115,115,125,0
255015001,"لحاف فريدة مكة فلورا",0,1050,1175,1175,1185,0
255015002,"لحاف ليان فلورا",0,1050,1150,1150,1160,0
255015003,"طقم ميرا 4ق فلورا",0,350,380,380,390,0
255015004,"طقم تاليا 4ق فلورا",0,350,380,380,390,0
257117065,"اولادى كم قطن م 5/2 م 3121 الحريرى ص",0,255,255,255,265,0
257117066,"اولادى نص كم م5/2 م 3126 الحريرى ص",0,245,245,245,255,0
257117067,"اولادى كم م 5/2 م 3127 الحريرى ص",0,255,255,255,265,0
257117068,"اولادى كم م 12/6 م 3132 الحريرى ص",0,325,325,325,335,0
257117069,"اولادى نص كم م5/2 م 3134 الحريرى ص",0,245,245,245,255,0
257117070,"اولادى نص كم م12/6 م 3137 الحريرى ص",0,335,335,335,345,0
257117071,"اولادى كم م12/6 م 3143 الحريرى ص",0,335,335,335,345,0
257117072,"اولادى نص كم م12/6 م 3147 الحريرى ص",0,325,325,325,335,0
257117073,"تنك محير م 3152 الحريرى ص",0,445,445,445,455,0
257117074,"بنات كم م5/2 م 3153 الحريرى ص",0,265,265,265,275,0
257117075,"محير نص كم م 3154 الحريرى ص",0,355,355,355,365,0
257117076,"بناتى نص كم م12/6 م 3158 الحريرى ص",0,325,325,325,335,0
257117077,"بنات كم م5/2 م 3161 الحريرى ص",0,255,255,255,265,0
257117078,"بناتى كم م12/6 م 3162 الحريرى ص",0,315,315,315,325,0
257117079,"بناتى كم م 3168 الحريرى ص",0,255,255,255,265,0
257117080,"بناتى كم م5/2 م 3169 الحريرى ص",0,255,255,255,265,0
257117081,"بنات نص كم م5/2 م 3172 الحريرى ص",0,245,245,245,255,0
257117082,"بناتى كم م12/6 م 3180 الحريرى ص",0,445,445,445,455,0
257117083,"م 3182 الحريرى ص",0,365,365,365,375,0
257117084,"م 3184 الحريرى ص",0,445,445,445,455,0
257117085,"م 3185 الحريرى ص",0,445,445,445,455,0
257117086,"م 3187 الحريرى ص",0,365,365,365,375,0
257117087,"م 3189 الحريرى ص",0,425,425,425,435,0
257117088,"م 3190 الحريرى ص",0,365,365,365,375,0
257117089,"م 3192 الحريرى ص",0,425,425,425,435,0
257117090,"م 3194 الحريرى ص",0,365,365,365,375,0
251617001,"توينز كم استيك ص",0,135,134,135,145,0
251617002,"توينز بسكوته الوان ",0,135,134,135,145,0
251617003,"توينز سوسته مائله",0,135,134,135,145,0
251617004,"توينز بسكوته محجر كم ",0,165,164,165,175,0
251617005,"توينز بسكوته محجر نص ",0,155,154,155,165,0
251617006,"توينز شريحه نص ",0,125,124,125,135,0
251617007,"همر توينز زنط",0,135,134,135,145,0
251617008,"توينز تلت كم ",0,125,124,125,135,0
251617009,"توينز بسكوته ساده",0,165,164,165,175,0
251617010,"توينز نص كم ",0,125,124,125,135,0
251617011,"همر توينز بيسبول ",0,125,124,125,135,0
255015005,"طقم رقية 4ق فلورا",0,350,380,380,390,0
255015006,"طقم لينا 4ق فلورا",0,350,380,380,390,0
250118006,"ليجن تطريز الوسام",0,135,155,155,175,0
250118007,"ليجن رجل الفيل الوسام",0,110,125,125,135,0
255017,"عبايه ادم سواريه م 500",0,400,395,399,0,0
250576001,"بيبى بناتى 4 مقاسات ص",0,95,104,105,115,0
250576002,"وسط بناتى 3 مقاسات ص0",0,105,114,115,125,0
250576003,"محير بناتى 3 مقاسات ص.",0,125,134,135,145,0
250576004,"وسط اولادى 3 مقاسات ص.",0,110,119,120,130,0
250576005,"محير اولادى 3 مقاسات ص.",0,135,144,145,155,0
250576006,"بيبى لياقه4 مقاسات ص",0,115,123,124,134,0
250576007,"وسط لياقه 3 مقاسات ص",0,130,138,139,149,0
250576008,"محير لياقه 3مقاسات ص",0,145,154,155,165,0
250637001,"م3127 توينز قميص اولادى جبردين",0,499,538,539,549,0
250637002,"م3128 توينز محير جبردين ",0,550,589,590,600,0
250637003,"م3111 توينز جاكت محير",0,575,614,615,625,0
250637004,"م3110 توينز جاكت",0,525,564,565,575,0
250637005,"م3113 توينز اولادى",0,525,564,565,575,0
250637006,"م3112 توينز جاكت اولادى",0,475,514,515,525,0
254023025,"بدلة بناتى تايجر م12/10/8 م 4040 الدولى",0,330,335,335,355,0
250149002,"بنطلون محير اسود",0,143,159,160,170,0
250001006,"رجالى بلنسيجا الوان",0,216,225,226,236,0
250001007,"رجالى هاواى",0,215,224,225,235,0
254228001,"فستان مطبوع م10 توينز",0,420,450,450,470,0
254228002,"فستان مطبوع م 12 توينز",0,420,450,450,470,0
254228003,"بلوزة مطبوعه توينز",0,230,250,250,270,0
254228004,"بلوزة كاروه توينز",0,230,250,250,270,0
254228005,"فيست م12 توينز",0,240,260,260,280,0
254146001,"م 501 استيفن",0,630,640,640,660,0
254146002,"م 5010 استيفن",0,730,750,750,770,0
254146003,"م 5012 استيفن",0,390,410,410,430,0
254146004,"م 506 استييفن",0,430,440,440,460,0
250536001,"م 501 زورو توينز بيبى ص",0,265,264,265,275,10
252203002,"سكوبا ستان ثرى اتش",0,670,700,700,720,0
252203003,"جيبة حزام ثرى اتش",0,160,175,175,185,0
250536002,"م 509 زورو توينز بيبى ص ",0,265,264,265,275,10
250536003,"م 504 زورو توينز بيبى ص",0,265,264,265,275,10
250536004,"م 513 زورو توينز ثرى دى بيبى ص",0,365,364,365,375,10
250536005,"م 515 توينز ثرى دى بيبى ص",0,365,364,365,375,10
250536006,"م 516 زورو توينز ثرى دى بيبى ص",0,365,364,365,375,10
250536007," م 517 زورو توينز ثرى دى بيبى ص",0,365,364,365,375,10
250536008," م 518 زورو توينز ثرى دى بيبى ص",0,365,364,365,376,10
250536009,"م زورو توينز ثرى دى بيبى ص",0,365,364,365,375,10
250536010,"م 522 زورو توينز بيبى ص",0,365,364,365,375,10
250536011,"م 541 زورو تويز بيبى ص",0,365,364,365,375,10
250536012,"م 543 زورو توينز بيبى ص",0,365,364,365,375,10
250536013,"م 528 زورو توينز بنجالين بيبى ص",0,365,364,365,375,10
250536014,"م 529 زورو توينز بنجالين بيبى ص",0,365,364,365,375,10
250536115,"م752 زورو محير ص",0,395,394,395,405,0
250536015,"م 532 زورو توينز بنجالين بيبى ص *",0,245,244,245,280,10
250536016,"م 533 زورو توينز بنجالين بيبى ص",0,365,364,365,375,10
250536017,"م 534 زورو توينز بنجالين بيبى ص",0,365,364,365,375,10
250536018,"م 535 زورو توينز بنجالين بيبى ص ",0,365,364,365,375,10
250536019,"م 536 زورو توينز بنجالين بيبى ص ",0,365,364,365,375,10
250536020,"م 537 زورو توينز بنجالين بيبى ص",0,365,364,365,375,10
250536021,"م 601 زورو توينز وسط ص",0,285,284,285,295,10
250536022,"م 602 توينز وسط ص",0,285,284,285,295,10
250536023,"م 603 زورو توينز وسط ص",0,285,284,285,295,10
250536024,"م 604 زورو توينز وسط ص",0,285,284,285,295,10
250536025,"م 605 زورو توينز وسط ص",0,285,284,285,295,10
250536026,"م 609 توينز وسط ص",0,285,284,285,295,10
250536027,"م 613 زورو توينز ثرى دى وسط ص",0,385,384,385,395,10
